StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,Q1,Q2,Q3,Q4,Q6,Q7,Q8,Q9,Q10,Q12,Q13,Q14,Q15,Q16,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Group,,,
2/12/2025 22:48,2/12/2025 22:53,100,354,True,2/12/2025 22:54,EN,1,I agree to participate and understand that my participation is voluntary,Yes,About once a month,No,,,,,,Neutral,The robot seems to move smoothly and is able to grasp the chess pieces well and place them with precision. The voice is pleasant and sounds trustworthy.,"In the video, it was difficult to see if the robot pointed accurately at square D4 when discussing it. Perhaps a different pointing mechanism would be easier to follow with the eyes?",I'm not sure. It would depend upon how well they could receive and respond to user input.,Definitely not,,,,,,37,Female,University - Bachelors Degree,Moderately,Slightly,No,Moderately,Humans surpass machines,Humans surpass machines,Humans surpass machines,Humans surpass machines,Machines surpass humans,Humans surpass machines,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,,2,,,
2/12/2025 22:49,2/12/2025 22:54,100,302,True,2/12/2025 22:54,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Every day,No,,,,,,Probably yes,I like how descriptive it is and explains why every step is made ,Maybe make it more interactive and engaging so the children don't get bored,Yes everything will be replaced with robots. it's more convenient ,Probably yes,,,,,,26,Female,"Graduate or professional degree (MA, MS, MBA, PhD, Law Degree, Medical Degree, etc.)",Moderately,Slightly,No,Slightly,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Thanks for making me take this survey! It was new and modern,2,,,
2/12/2025 22:51,2/12/2025 22:55,100,213,True,2/12/2025 22:55,EN,1,I agree to participate and understand that my participation is voluntary,Yes,About once every 2 weeks,No,,,,,,,,,,,Probably yes,the technical quality seems really simple rather than technical ,"not entirely. maybe better movement speed or motions, not sure.",probably because they will outweigh humans and the way humans do things. make it more challenging for people,Definitely not,29,Female,Secondary,Not at all,Moderately,No,Not at all,Humans surpass machines,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Humans surpass machines,,3,,,
2/12/2025 22:49,2/12/2025 22:55,100,341,True,2/12/2025 22:55,EN,1,I agree to participate and understand that my participation is voluntary,Yes,About once every 2 weeks,No,Definitely yes,"The robot, based on what was stated, seems to be skilled at 3D mapping. I would want to see how the robot performs in a game.",The robot should be trained on how to win games based on the positions on the board. ,"It is possible that robots like this could replace screen-based computers to understand technical topics. It would depend on the specific technology and how it performs. I think there will always be a use for screen-based computers, however.",Definitely not,,,,,,,,,,,34,Female,"Graduate or professional degree (MA, MS, MBA, PhD, Law Degree, Medical Degree, etc.)",Very,Very,No,Moderately,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,,1,,,
2/12/2025 22:46,2/12/2025 22:55,100,510,True,2/12/2025 22:55,EN,1,I agree to participate and understand that my participation is voluntary,Yes,1-3 days a week,Yes,,,,,,,,,,,Probably yes,While a bit delayed the robot followed what the audio was saying. As someone with little chess knowledge it was interesting to see how the robot would follow along. ,"It was a tad bit delayed in following along, but totally understandable.",TVs can show things from our imaginations that are not possible or costly. I don't think robots would be able to replace that. Robots would be a different form of entertainment.,Probably not,23,Female,University - Bachelors Degree,Moderately,Not at all,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,,3,,,
2/12/2025 22:50,2/12/2025 22:55,100,304,True,2/12/2025 22:55,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Every day,Yes,,,,,,Definitely yes,it is so understanding and intelligent to do what is required ,improving the handling object,yes because they programmed and can easily manipulate task,Definitely yes,,,,,,21,Female,"Graduate or professional degree (MA, MS, MBA, PhD, Law Degree, Medical Degree, etc.)",Very,Very,Yes,Very,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,it is engaging,2,,,
2/12/2025 22:51,2/12/2025 22:55,100,252,True,2/12/2025 22:55,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Every day,Yes,,,,,,,,,,,Probably yes,It’s a very smart device but way too bulky,Major it smaller by make it hidden under the chess board,Possibly in 10 years robots will be better part of our life’s. ,Definitely yes,37,Male,Some University but no degree,Extremely,Moderately,No,Moderately,Humans surpass machines,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,,3,,,
2/12/2025 22:49,2/12/2025 22:55,100,352,True,2/12/2025 22:55,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Every day,No,Definitely yes,"I thought y'all meant Deep Blue! This is an actual robot for moving pieces, not a chess engine.","I really don't know enough about modern robot tech to have any input on improving this device. I'd be engaged in, eh, puffery, if I commented.",I really don't know much about computer vision. Probably? It has sensors and can grab...,Probably yes,,,,,,,,,,,55,Female,Some University but no degree,Moderately,Moderately,No,Moderately,I prefer not to respond,Humans surpass machines,I prefer not to respond,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,"I never played in FIDE, but did play rated in USCF",1,,,
2/12/2025 22:49,2/12/2025 22:55,100,388,True,2/12/2025 22:55,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Every day,No,,,,,,,,,,,Probably yes,I think that the robot is quite skilled in the ability to perform game actions (chess moves) and discuss aspects at the same time. This makes for a very interactive and entertaining environment.,"I am assuming you can talk to the robot. However if not, I would think this would be very helpful to implement.","I do not think this is possible because we are visual people. While robots could enrich this experience, it can't completely replace it. Not unless, VR capabilities were incorporated in someway.",Neutral,32,Male,Some University but no degree,Very,Slightly,No,Slightly,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,The survey was easy to understand and very well put together. I experienced no errors while taking the survey.,3,,,
2/12/2025 22:49,2/12/2025 22:55,100,351,True,2/12/2025 22:55,EN,1,I agree to participate and understand that my participation is voluntary,Yes,Never,No,,,,,,Definitely yes,"very clear, well spoken, highly intelligent, great for people with ADHD like me, I'm a visual learner. ","No, I feel like its pretty clear and informative.","yes, they can be helpful and informative especially one like this the shows you and explains exactly why its moving each piece. ",Probably yes,,,,,,26,Female,Some University but no degree,Not at all,Slightly,No,Not at all,Humans surpass machines,Humans surpass machines,Machines surpass humans,Humans surpass machines,Humans surpass machines,Machines surpass humans,Humans surpass machines,Humans surpass machines,Machines surpass humans,Machines surpass humans,Humans surpass machines,none,2,,,
2/12/2025 22:47,2/12/2025 22:56,100,496,True,2/12/2025 22:56,EN,1,I agree to participate and understand that my participation is voluntary,Yes,1-3 days a week,No,Definitely yes,"The robot explained perfectly how he learns how to ""play"" chess, while moving and maintaining stability to view all parts of the board.",maybe have a more soothing voice and have the option to go in more depth explanation.,"Absolutely, I believe with AI intelligent and how quickly they have already picked up on a lot of stuff, it wont be long until they have perfected everything and manage to find the fastest and most efficient ways to do them.",Probably yes,,,,,,,,,,,22,Female,Secondary,Very,Slightly,No,Slightly,Humans surpass machines,Machines surpass humans,Machines surpass humans,Humans surpass machines,Machines surpass humans,Humans surpass machines,Machines surpass humans,Machines surpass humans,Machines surpass humans,Machines surpass humans,Humans surpass machines,,1,,,
